,Identifier,primer_start,primer_end,adaptor_start,adaptor_end
32720,GGBKTAO02B82VQ,1,21,NA,NA
32721,GGBKTAO02B70XR,1,21,NA,NA
32722,GGBKTAO02B5NLW,1,21,NA,NA
32723,GGBKTAO02CC4BU,1,21,NA,NA
32724,GGBKTAO02B6SPW,1,21,NA,NA
32725,GGBKTAO02B2XL8,NA,NA,NA,NA
32726,GGBKTAO02CBJG2,1,21,335,354
32727,GGBKTAO02CB2DF,1,21,NA,NA
32728,GGBKTAO02B8TEP,1,21,NA,NA
32729,GGBKTAO02CB5GM,1,21,NA,NA
32730,GGBKTAO02CD23F,1,21,NA,NA
32731,GGBKTAO02CG2MJ,1,21,317,336
32732,GGBKTAO02B47RZ,1,21,NA,NA
32733,GGBKTAO02CD59C,1,21,NA,NA
32734,GGBKTAO02B4CCK,1,21,NA,NA
32735,GGBKTAO02B7EU6,1,21,NA,NA
32736,GGBKTAO02B62AA,1,21,NA,NA
32737,GGBKTAO02B32VA,1,21,NA,NA
32738,GGBKTAO02B7RGP,1,21,NA,NA
32739,GGBKTAO02CFKUU,1,21,NA,NA
32740,GGBKTAO02CBC3K,NA,NA,NA,NA
32741,GGBKTAO02B2K2K,1,21,NA,NA
32742,GGBKTAO02CCH39,NA,NA,NA,NA
32743,GGBKTAO02B9R47,1,21,NA,NA
32744,GGBKTAO02B5HDF,1,21,NA,NA
32745,GGBKTAO02CANR6,NA,NA,NA,NA
32746,GGBKTAO02CGS0R,1,21,NA,NA
32747,GGBKTAO02CCBTD,1,21,NA,NA
32748,GGBKTAO02B7RJF,1,21,NA,NA
32749,GGBKTAO02CANRK,1,21,NA,NA
32750,GGBKTAO02B59QY,1,21,NA,NA
32751,GGBKTAO02B4IJC,1,21,NA,NA
32752,GGBKTAO02CG2FW,1,21,NA,NA
32753,GGBKTAO02CBY6T,1,21,NA,NA
32754,GGBKTAO02CE4XF,1,21,NA,NA
32755,GGBKTAO02CDG1H,1,21,NA,NA
32756,GGBKTAO02B734I,1,21,317,336
32757,GGBKTAO02B6SRN,1,21,NA,NA
32758,GGBKTAO02B7OAK,1,21,NA,NA
32759,GGBKTAO02B8DQG,1,21,NA,NA
32760,GGBKTAO02CEYR0,NA,NA,NA,NA
32761,GGBKTAO02B616T,1,21,NA,NA
32762,GGBKTAO02B8DNO,1,21,NA,NA
32763,GGBKTAO02CBSTZ,1,21,NA,NA
32764,GGBKTAO02B7H1E,1,21,NA,NA
32765,GGBKTAO02CECG3,1,21,NA,NA
32766,GGBKTAO02CCOLT,1,21,NA,NA
32767,GGBKTAO02B8DMG,1,21,NA,NA
32768,GGBKTAO02CFEH1,1,21,NA,NA
32769,GGBKTAO02CAKP6,1,21,NA,NA
32770,GGBKTAO02B91QL,1,21,NA,NA
32771,GGBKTAO02CAHJO,1,21,NA,NA
32772,GGBKTAO02CC4B0,NA,NA,NA,NA
32773,GGBKTAO02B56L9,1,21,NA,NA
32774,GGBKTAO02B53HO,1,21,NA,NA
32775,GGBKTAO02B4OUU,1,21,NA,NA
32776,GGBKTAO02B852Z,1,21,NA,NA
32777,GGBKTAO02CE1VP,1,21,NA,NA
32778,GGBKTAO02B6MDX,1,21,NA,NA
32779,GGBKTAO02CAA9D,1,21,NA,NA
32780,GGBKTAO02CHB1U,1,21,NA,NA
32781,GGBKTAO02CC7GH,1,21,NA,NA
32782,GGBKTAO02B4B80,1,21,NA,NA
32783,GGBKTAO02CG5L9,1,21,NA,NA
32784,GGBKTAO02CA0EM,1,21,NA,NA
32785,GGBKTAO02CD9CG,1,21,NA,NA
32786,GGBKTAO02CA6TU,NA,NA,NA,NA
32787,GGBKTAO02B8ZTV,1,21,NA,NA
32788,GGBKTAO02CB2A9,1,21,NA,NA
32789,GGBKTAO02B3GQF,NA,NA,NA,NA
32790,GGBKTAO02CDQEB,1,21,NA,NA
32791,GGBKTAO02CC381,1,21,NA,NA
32792,GGBKTAO02CAQWQ,1,21,NA,NA
32793,GGBKTAO02B6F4W,1,21,NA,NA
32794,GGBKTAO02CD21V,1,21,NA,NA
32795,GGBKTAO02CFKQ3,1,21,NA,NA
32796,GGBKTAO02B7H2R,1,21,NA,NA
32797,GGBKTAO02CA9ZO,1,21,NA,NA
32798,GGBKTAO02CCE1Q,1,21,NA,NA
32799,GGBKTAO02B8M1X,1,21,318,337
32800,GGBKTAO02B9FL4,1,21,NA,NA
32801,GGBKTAO02CEIYM,NA,NA,NA,NA
32802,GGBKTAO02B94RX,1,21,NA,NA
32803,GGBKTAO02CHB0S,1,21,NA,NA
32804,GGBKTAO02CC7FF,1,21,NA,NA
32805,GGBKTAO02B6F0K,1,21,NA,NA
32806,GGBKTAO02B8M2U,1,21,NA,NA
32807,GGBKTAO02B8DMK,NA,NA,NA,NA
32808,GGBKTAO02B4R12,1,21,NA,NA
32809,GGBKTAO02B8M50,1,21,NA,NA
32810,GGBKTAO02B619G,NA,NA,NA,NA
32811,GGBKTAO02CAQWZ,1,21,NA,NA
32812,GGBKTAO02CDZZ3,1,21,NA,NA
32813,GGBKTAO02B82U4,1,21,NA,NA
32814,GGBKTAO02B7UMB,1,21,NA,NA
32815,GGBKTAO02CB5GJ,1,21,NA,NA
32816,GGBKTAO02CEL3M,1,21,NA,NA
32817,GGBKTAO02B5T0N,1,21,NA,NA
32818,GGBKTAO02CBMIJ,1,21,NA,NA
32819,GGBKTAO02B5W3F,1,21,NA,NA
32820,GGBKTAO02CCLEM,1,21,NA,NA
32821,GGBKTAO02CCH7V,1,21,NA,NA
32822,GGBKTAO02CBF7O,1,21,NA,NA
32823,GGBKTAO02CFKVQ,1,21,NA,NA
32824,GGBKTAO02CEFMD,1,21,NA,NA
32825,GGBKTAO02CEIXP,1,21,NA,NA
32826,GGBKTAO02B59SX,1,21,NA,NA
32827,GGBKTAO02B3TCA,1,21,NA,NA
32828,GGBKTAO02CEISV,1,21,NA,NA
32829,GGBKTAO02CD2ZX,1,21,463,482
32830,GGBKTAO02CF6YR,1,21,NA,NA
32831,GGBKTAO02CCLBH,1,21,NA,NA
32832,GGBKTAO02B94RF,1,21,NA,NA
32833,GGBKTAO02B32TN,1,21,NA,NA
32834,GGBKTAO02B5Z7V,1,21,NA,NA
32835,GGBKTAO02B7002,1,21,NA,NA
32836,GGBKTAO02CE4ZS,1,21,NA,NA
32837,GGBKTAO02B7K7V,1,21,NA,NA
32838,GGBKTAO02B887M,1,21,NA,NA
32839,GGBKTAO02CDQHW,1,21,NA,NA
32840,GGBKTAO02CC4C4,NA,NA,NA,NA
32841,GGBKTAO02B2RCM,1,21,NA,NA
32842,GGBKTAO02B5Z8Y,1,21,NA,NA
32843,GGBKTAO02CC7G4,1,21,NA,NA
32844,GGBKTAO02B4LM8,1,21,NA,NA
32845,GGBKTAO02B7HZD,1,21,NA,NA
32846,GGBKTAO02CDWSQ,NA,NA,NA,NA
32847,GGBKTAO02B3WC5,1,21,NA,NA
32848,GGBKTAO02CG5RE,1,21,NA,NA
32849,GGBKTAO02CE1S5,1,21,NA,NA
32850,GGBKTAO02B738W,1,21,NA,NA
32851,GGBKTAO02B8THS,1,21,NA,NA
32852,GGBKTAO02CDZZO,1,21,327,346
32853,GGBKTAO02B4R4J,1,21,NA,NA
32854,GGBKTAO02B8M60,1,21,NA,NA
32855,GGBKTAO02B5QTO,1,21,NA,NA
32856,GGBKTAO02CGPWG,1,21,NA,NA
32857,GGBKTAO02B2N43,NA,NA,301,320
32858,GGBKTAO02B7RLW,1,21,NA,NA
32859,GGBKTAO02CAHIJ,1,21,NA,NA
32860,GGBKTAO02B6C0T,NA,NA,NA,NA
32861,GGBKTAO02CGJG4,1,21,NA,NA
32862,GGBKTAO02CFKU1,1,21,NA,NA
32863,GGBKTAO02CEO41,NA,NA,NA,NA
32864,GGBKTAO02B6SOO,1,21,NA,NA
32865,GGBKTAO02CFEEO,1,21,NA,NA
32866,GGBKTAO02B5D33,1,21,NA,NA
32867,GGBKTAO02B732H,1,21,NA,NA
32868,GGBKTAO02B5Z9H,NA,NA,NA,NA
32869,GGBKTAO02CAQXI,1,21,NA,NA
32870,GGBKTAO02CD21Z,1,21,NA,NA
32871,GGBKTAO02CBZBA,1,21,NA,NA
32872,GGBKTAO02B3DEP,1,21,NA,NA
32873,GGBKTAO02CBV1G,1,21,317,336
32874,GGBKTAO02B9CER,1,21,NA,NA
32875,GGBKTAO02B8DMV,1,21,NA,NA
32876,GGBKTAO02CFHP7,1,21,NA,NA
32877,GGBKTAO02CFKVN,1,21,NA,NA
32878,GGBKTAO02B8M72,1,21,NA,NA
32879,GGBKTAO02B7EWM,NA,NA,NA,NA
32880,GGBKTAO02CEIV4,1,21,NA,NA
32881,GGBKTAO02B5NRA,1,21,301,320
32882,GGBKTAO02CA6UI,1,21,NA,NA
32883,GGBKTAO02B2K0Y,1,21,NA,NA
32884,GGBKTAO02B44PN,1,21,NA,NA
32885,GGBKTAO02CFQ31,1,21,NA,NA
32886,GGBKTAO02CAT3F,1,21,NA,NA
32887,GGBKTAO02B65GE,1,21,NA,NA
32888,GGBKTAO02CEO3R,1,21,NA,NA
32889,GGBKTAO02B94RI,NA,NA,NA,NA
32890,GGBKTAO02B4YC9,1,21,NA,NA
32891,GGBKTAO02B9CGP,1,21,NA,NA
32892,GGBKTAO02CA3OH,1,21,NA,NA
32893,GGBKTAO02CCRLN,1,21,NA,NA
32894,GGBKTAO02B44RP,1,21,318,337
32895,GGBKTAO02B9IPF,1,21,NA,NA
32896,GGBKTAO02CAECP,1,21,NA,NA
32897,GGBKTAO02B7H4S,1,21,NA,NA
32898,GGBKTAO02CBMN8,1,21,NA,NA
32899,GGBKTAO02B6VX0,1,21,NA,NA
32900,GGBKTAO02B59T6,1,21,NA,NA
32901,GGBKTAO02CF3SB,1,21,NA,NA
32902,GGBKTAO02B6JA5,1,21,NA,NA
32903,GGBKTAO02CDZVU,1,21,NA,NA
32904,GGBKTAO02B68KW,1,21,NA,NA
32905,GGBKTAO02B8GQK,1,21,NA,NA
32906,GGBKTAO02CA6VB,1,21,NA,NA
32907,GGBKTAO02B3AD1,NA,NA,NA,NA
32908,GGBKTAO02CD20T,1,21,NA,NA
32909,GGBKTAO02B4U6E,1,21,NA,NA
32910,GGBKTAO02CAA6V,1,21,360,379
32911,GGBKTAO02B18FG,1,21,NA,NA
32912,GGBKTAO02B6MDF,NA,NA,NA,NA
32913,GGBKTAO02B8J1E,1,21,NA,NA
32914,GGBKTAO02B9O1X,1,21,NA,NA
32915,GGBKTAO02B7K7R,1,21,NA,NA
32916,GGBKTAO02B8QBG,1,21,508,527
32917,GGBKTAO02B6VY4,1,21,NA,NA
32918,GGBKTAO02B735R,1,21,NA,NA
32919,GGBKTAO02B7K9W,1,21,NA,NA
32920,GGBKTAO02B6C0A,1,21,NA,NA
32921,GGBKTAO02B5NMI,NA,NA,NA,NA
32922,GGBKTAO02B4FIF,NA,NA,NA,NA
32923,GGBKTAO02CD9AZ,1,21,NA,NA
32924,GGBKTAO02B9FLN,1,21,NA,NA
32925,GGBKTAO02B5NQT,1,21,NA,NA
32926,GGBKTAO02CBMNX,1,21,NA,NA
32927,GGBKTAO02CGSYX,1,21,NA,NA
32928,GGBKTAO02B5A1U,1,21,NA,NA
32929,GGBKTAO02CCUQI,1,21,NA,NA
32930,GGBKTAO02B5QVG,1,21,465,484
32931,GGBKTAO02B4YDQ,1,21,504,523
32932,GGBKTAO02CCX1X,1,21,NA,NA
32933,GGBKTAO02CHIE4,1,21,300,319
32934,GGBKTAO02B2UJE,1,21,NA,NA
32935,GGBKTAO02B231X,1,21,NA,NA
32936,GGBKTAO02B8GVJ,1,21,NA,NA
32937,GGBKTAO02CDAJL,1,21,317,336
32938,GGBKTAO02B41K9,1,21,NA,NA
32939,GGBKTAO02CDJ7F,1,21,NA,NA
32940,GGBKTAO02CFEEC,1,21,NA,NA
32941,GGBKTAO02CGMRK,1,21,NA,NA
32942,GGBKTAO02CDM9W,1,21,NA,NA
32943,GGBKTAO02CB5HI,1,21,NA,NA
32944,GGBKTAO02B5QTZ,1,21,NA,NA
32945,GGBKTAO02B8DQE,1,21,NA,NA
32946,GGBKTAO02B59UV,1,21,NA,NA
32947,GGBKTAO02CC39D,1,21,NA,NA
32948,GGBKTAO02B5QVN,1,21,NA,NA
32949,GGBKTAO02CGS06,1,21,NA,NA
32950,GGBKTAO02B5W2F,1,21,NA,NA
32951,GGBKTAO02CESAF,1,21,NA,NA
32952,GGBKTAO02CG5N7,1,21,NA,NA
32953,GGBKTAO02CD9BH,1,21,NA,NA
32954,GGBKTAO02B2643,1,21,NA,NA
32955,GGBKTAO02CFXJD,1,21,318,337
32956,GGBKTAO02B4YE3,1,21,NA,NA
32957,GGBKTAO02CFXG8,1,21,NA,NA
32958,GGBKTAO02CAA4J,1,21,NA,NA
32959,GGBKTAO02B700J,1,21,317,336
32960,GGBKTAO02B56LE,1,21,NA,NA
32961,GGBKTAO02CGJMC,1,21,NA,NA
32962,GGBKTAO02CG5OX,1,21,NA,NA
32963,GGBKTAO02CDTHX,1,21,NA,NA
32964,GGBKTAO02CEIXS,1,21,NA,NA
32965,GGBKTAO02CDDQS,1,21,NA,NA
32966,GGBKTAO02B7XVU,NA,NA,NA,NA
32967,GGBKTAO02B7ODP,1,21,NA,NA
32968,GGBKTAO02B50AY,1,21,NA,NA
32969,GGBKTAO02CAHEY,1,21,NA,NA
32970,GGBKTAO02CG8VN,1,21,NA,NA
32971,GGBKTAO02CC03C,NA,NA,NA,NA
32972,GGBKTAO02CCBS2,NA,NA,NA,NA
32973,GGBKTAO02B8AEL,1,21,NA,NA
32974,GGBKTAO02CEVLR,1,21,NA,NA
32975,GGBKTAO02B4IKS,1,21,NA,NA
32976,GGBKTAO02B6MFZ,1,21,NA,NA
32977,GGBKTAO02CE72T,1,21,NA,NA
32978,GGBKTAO02B3WDD,1,21,NA,NA
32979,GGBKTAO02CBC12,1,21,NA,NA
32980,GGBKTAO02B56KT,1,21,NA,NA
32981,GGBKTAO02B3TD5,1,21,NA,NA
32982,GGBKTAO02CD9DQ,1,21,NA,NA
32983,GGBKTAO02B6CZP,1,21,NA,NA
32984,GGBKTAO02CGZBB,1,21,NA,NA
32985,GGBKTAO02B8J0Y,1,21,NA,NA
32986,GGBKTAO02B6JAB,1,21,NA,NA
32987,GGBKTAO02B7RF3,1,21,NA,NA
32988,GGBKTAO02B9R5P,1,21,NA,NA
32989,GGBKTAO02CGDB5,1,21,NA,NA
32990,GGBKTAO02B8DOE,1,21,NA,NA
32991,GGBKTAO02CB5F4,1,21,NA,NA
32992,GGBKTAO02B5D8D,1,21,NA,NA
32993,GGBKTAO02CD9D5,1,21,NA,NA
32994,GGBKTAO02CDGXI,1,21,NA,NA
32995,GGBKTAO02CBPNJ,1,21,NA,NA
32996,GGBKTAO02CEIY4,1,21,NA,NA
32997,GGBKTAO02B8AJS,1,21,NA,NA
32998,GGBKTAO02CBJE6,1,21,NA,NA
32999,GGBKTAO02CGZFZ,1,21,NA,NA
33000,GGBKTAO02CCXYA,1,21,317,336
33001,GGBKTAO02B2UL3,1,21,NA,NA
33002,GGBKTAO02B3WE0,1,21,NA,NA
33003,GGBKTAO02CA0DV,1,21,316,335
33004,GGBKTAO02B7XXS,1,21,NA,NA
33005,GGBKTAO02B9FLC,1,21,NA,NA
33006,GGBKTAO02B2KY2,1,21,NA,NA
33007,GGBKTAO02B889C,1,21,NA,NA
33008,GGBKTAO02B268Z,NA,NA,NA,NA
33009,GGBKTAO02CDWRR,1,21,NA,NA
33010,GGBKTAO02B6VWR,1,21,NA,NA
33011,GGBKTAO02CCK93,1,21,NA,NA
33012,GGBKTAO02CE4YI,1,21,NA,NA
33013,GGBKTAO02B9INT,1,21,NA,NA
33014,GGBKTAO02CE42C,1,21,NA,NA
33015,GGBKTAO02CDNAX,1,21,NA,NA
33016,GGBKTAO02B5HBG,1,21,NA,NA
33017,GGBKTAO02B4CCV,NA,NA,NA,NA
33018,GGBKTAO02CAXAV,1,21,NA,NA
33019,GGBKTAO02CAEFM,NA,NA,NA,NA
33020,GGBKTAO02CGMM6,1,21,NA,NA
33021,GGBKTAO02B8GRS,1,21,NA,NA
33022,GGBKTAO02CEVHL,1,21,NA,NA
33023,GGBKTAO02B68J0,1,21,NA,NA
33024,GGBKTAO02B50EC,1,21,NA,NA
33025,GGBKTAO02CFA8B,1,21,NA,NA
33026,GGBKTAO02CFUCV,NA,NA,NA,NA
33027,GGBKTAO02B8WIH,1,21,NA,NA
33028,GGBKTAO02CAQY8,1,21,NA,NA
33029,GGBKTAO02B70ZE,1,21,NA,NA
33030,GGBKTAO02CGV9H,1,21,NA,NA
33031,GGBKTAO02B35ZH,1,21,NA,NA
33032,GGBKTAO02B2UH1,NA,NA,NA,NA
33033,GGBKTAO02CFXI0,1,21,NA,NA
33034,GGBKTAO02B44NL,1,21,NA,NA
33035,GGBKTAO02CB5LF,1,21,NA,NA
33036,GGBKTAO02B8QAM,1,21,NA,NA
33037,GGBKTAO02B8DKM,1,21,NA,NA
33038,GGBKTAO02CEO7A,1,21,NA,NA
33039,GGBKTAO02B9CE6,1,21,NA,NA
33040,GGBKTAO02CDTNB,1,21,NA,NA
33041,GGBKTAO02CE1UT,1,21,NA,NA
33042,GGBKTAO02B3GQQ,1,21,NA,NA
33043,GGBKTAO02B886V,1,21,NA,NA
33044,GGBKTAO02CHB3T,1,21,NA,NA
33045,GGBKTAO02B4RZJ,1,21,NA,NA
33046,GGBKTAO02CE1UQ,1,21,NA,NA
33047,GGBKTAO02B94TR,1,21,NA,NA
33048,GGBKTAO02CDNBK,1,21,NA,NA
33049,GGBKTAO02CHIBO,1,21,301,320
33050,GGBKTAO02B7EYP,1,21,NA,NA
33051,GGBKTAO02B7BPJ,1,21,NA,NA
33052,GGBKTAO02B53J6,1,21,NA,NA
33053,GGBKTAO02CG8XF,1,21,NA,NA
33054,GGBKTAO02B91PK,1,21,NA,NA
33055,GGBKTAO02CD9EM,1,21,NA,NA
33056,GGBKTAO02CF6T2,1,21,NA,NA
33057,GGBKTAO02CCOER,1,21,NA,NA
33058,GGBKTAO02B383R,1,21,NA,NA
33059,GGBKTAO02B6MCG,NA,NA,NA,NA
33060,GGBKTAO02CFHQK,1,21,NA,NA
33061,GGBKTAO02B4OUC,1,21,NA,NA
33062,GGBKTAO02B2BLD,1,21,NA,NA
33063,GGBKTAO02CF0JW,1,21,NA,NA
33064,GGBKTAO02B6F05,NA,NA,NA,NA
33065,GGBKTAO02B9LU1,1,21,NA,NA
33066,GGBKTAO02CBF68,1,21,NA,NA
33067,GGBKTAO02B7UPC,1,21,NA,NA
33068,GGBKTAO02CDQEN,NA,NA,NA,NA
33069,GGBKTAO02B9LXH,1,21,NA,NA
33070,GGBKTAO02CBSTH,1,21,NA,NA
33071,GGBKTAO02B82ZH,1,21,NA,NA
33072,GGBKTAO02CF6YZ,1,21,NA,NA
33073,GGBKTAO02CAHFW,1,21,NA,NA
33074,GGBKTAO02B8P9F,1,21,NA,NA
33075,GGBKTAO02CEYLG,1,21,NA,NA
33076,GGBKTAO02CG5M8,1,21,NA,NA
33077,GGBKTAO02B9LU9,1,21,NA,NA
33078,GGBKTAO02CC7GW,1,21,NA,NA
33079,GGBKTAO02B6CU7,1,21,NA,NA
33080,GGBKTAO02B6MCT,1,21,NA,NA
33081,GGBKTAO02B5HCT,1,21,NA,NA
33082,GGBKTAO02CCUWQ,1,21,NA,NA
33083,GGBKTAO02CDZVF,1,21,NA,NA
33084,GGBKTAO02CBMJ2,1,21,NA,NA
33085,GGBKTAO02CGPX4,1,21,NA,NA
33086,GGBKTAO02CE1RT,NA,NA,NA,NA
33087,GGBKTAO02CDZYK,1,21,NA,NA
33088,GGBKTAO02B5Z7Z,1,21,NA,NA
33089,GGBKTAO02B4OYT,1,21,NA,NA
33090,GGBKTAO02CFXEI,1,21,NA,NA
33091,GGBKTAO02CG8TN,1,21,NA,NA
33092,GGBKTAO02CGMRO,NA,NA,NA,NA
33093,GGBKTAO02B5G91,1,21,NA,NA
33094,GGBKTAO02B18E5,1,21,NA,NA
33095,GGBKTAO02B4IH1,1,21,NA,NA
33096,GGBKTAO02CCLC1,1,21,NA,NA
33097,GGBKTAO02B8J1L,1,21,NA,NA
33098,GGBKTAO02B5HDW,1,21,NA,NA
33099,GGBKTAO02B9R8R,1,21,NA,NA
33100,GGBKTAO02B62AH,1,21,NA,NA
33101,GGBKTAO02B4LQX,1,21,NA,NA
33102,GGBKTAO02CG5R9,1,21,NA,NA
33103,GGBKTAO02CCOHB,1,21,NA,NA
33104,GGBKTAO02B5A2Y,1,21,NA,NA
33105,GGBKTAO02CAEBL,1,21,NA,NA
33106,GGBKTAO02CEYMC,1,21,NA,NA
33107,GGBKTAO02CAKMC,1,21,NA,NA
33108,GGBKTAO02B2EN5,1,21,NA,NA
33109,GGBKTAO02CG2H1,1,21,NA,NA
33110,GGBKTAO02CHB3G,1,21,NA,NA
33111,GGBKTAO02CG2GI,1,21,NA,NA
33112,GGBKTAO02B2UK5,NA,NA,NA,NA
33113,GGBKTAO02CA3NI,1,21,NA,NA
33114,GGBKTAO02CBPN9,1,21,NA,NA
33115,GGBKTAO02CCOFT,1,21,NA,NA
33116,GGBKTAO02B8DMS,1,21,NA,NA
33117,GGBKTAO02CCRMQ,NA,NA,NA,NA
33118,GGBKTAO02CFXCO,1,21,NA,NA
33119,GGBKTAO02CBF95,1,21,NA,NA
33120,GGBKTAO02CEO6Y,1,21,NA,NA
33121,GGBKTAO02CGPZH,1,21,NA,NA
33122,GGBKTAO02CFN0K,1,21,NA,NA
33123,GGBKTAO02B7ES8,1,21,NA,NA
33124,GGBKTAO02CAKL5,1,21,NA,NA
33125,GGBKTAO02B856O,1,21,NA,NA
33126,GGBKTAO02CGS3J,1,21,NA,NA
33127,GGBKTAO02CDG06,1,21,NA,NA
33128,GGBKTAO02CA0JZ,1,21,NA,NA
33129,GGBKTAO02CGV5O,1,21,NA,NA
33130,GGBKTAO02B4FIP,1,21,NA,NA
33131,GGBKTAO02CC4CX,1,21,NA,NA
33132,GGBKTAO02B6JAI,1,21,NA,NA
33133,GGBKTAO02CDGZA,1,21,NA,NA
33134,GGBKTAO02B4IJ2,1,21,NA,NA
33135,GGBKTAO02CA0F8,1,21,NA,NA
33136,GGBKTAO02CD58B,1,21,NA,NA
33137,GGBKTAO02CAT1H,1,21,NA,NA
33138,GGBKTAO02B736D,1,21,NA,NA
33139,GGBKTAO02B41MW,1,21,NA,NA
33140,GGBKTAO02B94XP,1,21,NA,NA
33141,GGBKTAO02B3DG6,1,21,NA,NA
33142,GGBKTAO02B3GLF,1,21,190,209
33143,GGBKTAO02B35WK,NA,NA,NA,NA
33144,GGBKTAO02CG2H9,1,21,NA,NA
33145,GGBKTAO02B4CB9,NA,NA,NA,NA
33146,GGBKTAO02B3GP4,1,21,NA,NA
33147,GGBKTAO02B6VZN,1,21,NA,NA
33148,GGBKTAO02B380N,1,21,NA,NA
33149,GGBKTAO02CE1WM,1,21,NA,NA
33150,GGBKTAO02B9R7V,1,21,NA,NA
33151,GGBKTAO02CE77K,1,21,NA,NA
33152,GGBKTAO02CD209,1,21,NA,NA
33153,GGBKTAO02B5D7Y,1,21,NA,NA
33154,GGBKTAO02CD9A2,1,21,NA,NA
33155,GGBKTAO02CAHIQ,1,21,NA,NA
33156,GGBKTAO02B91R3,1,21,NA,NA
33157,GGBKTAO02CAXA4,1,21,NA,NA
33158,GGBKTAO02CFNYT,1,21,NA,NA
33159,GGBKTAO02B7EVS,1,21,NA,NA
33160,GGBKTAO02B91Q3,1,21,NA,NA
33161,GGBKTAO02CAQ1V,1,21,NA,NA
33162,GGBKTAO02B65EV,1,21,NA,NA
33163,GGBKTAO02B8GRA,NA,NA,NA,NA
33164,GGBKTAO02CA0G9,NA,NA,NA,NA
33165,GGBKTAO02B44PF,1,21,NA,NA
33166,GGBKTAO02CFNZ1,1,21,NA,NA
33167,GGBKTAO02B97XC,1,21,NA,NA
33168,GGBKTAO02CCUQ8,1,21,NA,NA
33169,GGBKTAO02CA9WW,1,21,NA,NA
33170,GGBKTAO02CA3OA,1,21,NA,NA
33171,GGBKTAO02B68GQ,1,21,NA,NA
33172,GGBKTAO02B8DLR,1,21,NA,NA
33173,GGBKTAO02CC4DU,1,21,NA,NA
33174,GGBKTAO02B6MF8,1,21,NA,NA
33175,GGBKTAO02B3P5M,1,21,NA,NA
33176,GGBKTAO02CEVFM,1,21,NA,NA
33177,GGBKTAO02CEYOO,1,21,NA,NA
33178,GGBKTAO02CD20E,1,21,NA,NA
33179,GGBKTAO02CEL31,1,21,NA,NA
33180,GGBKTAO02CCLC8,1,21,295,314
33181,GGBKTAO02B97W9,1,21,NA,NA
33182,GGBKTAO02B97XF,1,21,NA,NA
33183,GGBKTAO02CGGHV,1,21,NA,NA
33184,GGBKTAO02CEFN0,1,21,NA,NA
33185,GGBKTAO02B7BP9,1,21,NA,NA
33186,GGBKTAO02CB8N0,1,21,NA,NA
33187,GGBKTAO02B7URU,1,21,NA,NA
33188,GGBKTAO02CGDAH,1,21,NA,NA
33189,GGBKTAO02CAKNC,1,21,NA,NA
33190,GGBKTAO02CEVF1,1,21,NA,NA
33191,GGBKTAO02B5NNR,1,21,NA,NA
33192,GGBKTAO02B265F,1,21,NA,NA
33193,GGBKTAO02CC4CQ,1,21,NA,NA
33194,GGBKTAO02B53GF,1,21,NA,NA
33195,GGBKTAO02B7UNC,1,21,NA,NA
33196,GGBKTAO02CC030,1,21,NA,NA
33197,GGBKTAO02CCE0W,1,21,NA,NA
33198,GGBKTAO02B50D8,NA,NA,NA,NA
33199,GGBKTAO02B6F1U,1,21,NA,NA
33200,GGBKTAO02CECJ4,1,21,NA,NA
33201,GGBKTAO02CHE50,1,21,NA,NA
33202,GGBKTAO02B94SO,1,21,NA,NA
33203,GGBKTAO02CBSU6,1,21,NA,NA
33204,GGBKTAO02CGS0Z,1,21,NA,NA
33205,GGBKTAO02B4FB4,1,21,NA,NA
33206,GGBKTAO02CAHKC,1,21,NA,NA
33207,GGBKTAO02B8P6U,1,21,NA,NA
33208,GGBKTAO02CGZGV,1,21,NA,NA
33209,GGBKTAO02CD2ZM,1,21,NA,NA
33210,GGBKTAO02CDM68,1,21,NA,NA
33211,GGBKTAO02B53HM,1,21,NA,NA
33212,GGBKTAO02CGS24,1,21,NA,NA
33213,GGBKTAO02CBF8M,1,21,NA,NA
33214,GGBKTAO02CA3NT,1,21,NA,NA
33215,GGBKTAO02CDTMP,1,21,NA,NA
33216,GGBKTAO02B7XSN,1,21,NA,NA
33217,GGBKTAO02CEYQA,1,21,NA,NA
33218,GGBKTAO02CFNWD,1,21,NA,NA
33219,GGBKTAO02B3DHA,1,21,NA,NA
33220,GGBKTAO02B8TJM,NA,NA,NA,NA
33221,GGBKTAO02CBJC2,1,21,NA,NA
33222,GGBKTAO02B9R96,NA,NA,NA,NA
33223,GGBKTAO02CBSTV,1,21,NA,NA
33224,GGBKTAO02CA9YY,1,21,NA,NA
33225,GGBKTAO02B6C0I,1,21,318,337
33226,GGBKTAO02B9YI7,1,21,NA,NA
33227,GGBKTAO02CEITL,1,21,NA,NA
33228,GGBKTAO02B9O1I,1,21,NA,NA
33229,GGBKTAO02B6153,1,21,NA,NA
33230,GGBKTAO02CC7KE,1,21,NA,NA
33231,GGBKTAO02B5KIY,NA,NA,NA,NA
33232,GGBKTAO02CCBTA,1,21,NA,NA
33233,GGBKTAO02B41GD,1,21,NA,NA
33234,GGBKTAO02B7UPV,1,21,NA,NA
33235,GGBKTAO02B8AHC,1,21,NA,NA
33236,GGBKTAO02CFBC6,1,21,NA,NA
33237,GGBKTAO02CA3JA,1,21,NA,NA
